,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
gene497,42.70411860416601,78.78878728987874,36.97112144407913,253.1136075750528,73.77793522782324,32.8694487716704,57.29289959433751,164.99877542996137,183.1324398023562,100.90284648304974,63.11594403681531,130.3878453089673
gene498,195.55903080833787,16.05904208701217,37.80545249126816,82.4602106749381,25.92250960244572,149.19314740167965,108.70101612184521,3.5267435323390717,2.487764469229597,192.51864263627533,35.42501423902193,87.86908239450649
gene499,90.74050509680629,28.399676532107577,288.1105726334573,25.994393683143624,51.14002434425039,62.98894980145327,32.56822701188543,148.66351165343272,75.23937652220113,95.94779738204312,195.14081836724677,26.670164201116297
gene500,63.722331571128436,64.67894231352943,44.62392200143576,111.2482507175041,25.353888883038085,62.446998755958084,8.956017044643708,50.09657076644718,22.85270257864243,102.99337682654009,2.305165282390868,0.017510859647728336
gene501,104.56371112380864,249.2957554330081,78.92703408526141,1.6438357000071018,3.6170752763682743,107.70774753985928,104.31353436759912,62.02871922722994,45.776640907012634,4.248855421873231,123.96031772695851,212.57880353565625
gene502,86.25279266307908,122.5324390908612,126.3359553323844,122.5310238597042,117.24522235125107,27.238983168050908,143.0322662597485,29.881825162407555,71.10693279750531,82.54297931124806,117.63733478532401,138.44782961176668
gene503,51.266435210869034,20.330398174177073,27.92275020409966,82.07567414309109,77.51656858471975,194.8039539863376,42.4673947943407,109.21012048105203,149.80011946869675,44.87977450544411,5.122693623447668,119.03206289779781
gene504,58.54911289295046,2.411317278571544,98.12229914262942,56.741568287317435,51.517625135337795,51.65698316056066,25.443994336898456,60.54763587417267,58.44612240309278,57.82515127794281,13.670699680921944,61.06028043055323
gene505,136.10925928639824,74.4477525508773,106.76405491564871,54.78982240899044,52.858351613961005,139.6034237385144,7.285326247348029,81.71973872988538,87.67075956717487,7.222213164010976,30.113316702152165,45.013018159504725
gene506,141.87977489447178,17.330742620520173,98.8824657058897,104.76244749800112,38.97449042462078,138.66769964717534,62.56983858140087,98.82117232761718,73.96407595765116,180.48913748221693,107.50581115500384,35.79891270286946
gene507,49.983206048942805,51.738716269442044,131.15495696794093,33.97010441263043,16.301544380707398,232.72590156870464,14.834718025943852,141.9667036745591,153.9642313612472,71.44824255844456,12.742378234859157,35.858211877968905
gene508,29.900096355804152,211.22133137568807,52.20318286114042,43.72352515714594,93.40719208079567,42.017903374917,14.867244872877777,3.727883163448262,117.44847337457578,56.20822921385471,36.81015977583181,41.64551403310231
gene509,60.93629914074077,98.84867875690384,120.71272554567985,43.180351218395984,104.93806130509024,70.6224222812384,66.80544726588393,160.85858984115748,14.119665780492946,78.94075250980237,81.30394609784605,4.960358882553685
gene510,49.91139763942286,82.40078467538122,114.80906707772971,69.12826318990827,40.700601981654,32.88737434787814,93.47473410534872,41.6043416097669,34.106378409010134,91.79018768504731,32.7717125150162,123.31006717150805
gene511,9.342996273890906,2.6324643971743042,155.03141516294139,71.1273742113228,41.80134569257298,33.197875562567525,190.30581517947348,14.408907908369848,195.51773480305187,6.459317088427732,116.04788317744519,78.73415634245733
gene512,18.315490080159638,27.044379266066993,56.545659713655525,21.137722391405863,117.34943382599398,66.81309543787259,74.63888798124866,20.704498479944434,67.83432104993747,51.461443475304534,64.82924188634146,28.145471713329822
gene513,114.17059940205307,227.54987017468298,131.64455177912595,85.13892519026012,98.54239188433172,5.642662303180826,153.15489889520504,219.9118414699631,66.16684422690048,62.06015989855952,25.443415165562833,139.1276661821634
gene514,11.273812215309754,55.96041833516505,27.58535976332302,30.365986757103343,33.96213035078855,66.2929904188511,85.97356080869096,89.48127040082065,78.53723514710782,29.9215025330207,73.93357567125534,114.14393835314098
gene515,64.16130958504903,100.31452690589535,90.65015060837986,158.69070862251255,43.40039837270726,94.37574754300498,17.063194450679248,136.9317367660583,147.42429542492994,115.7564568490268,75.85786253954845,139.11144121210515
gene516,11.841049660087238,46.65246027709457,3.43252315115381,93.44090635879397,9.668354324346911,27.378378484689055,138.20941965380356,7.601508226951391,30.505289560535832,33.57332888891776,52.12733205268745,33.5311472628179
gene517,98.59411431397491,5.288234525111215,138.30544785109794,111.31638106854732,112.64603068421894,254.31653771530125,38.50858181345394,223.2842584111285,269.24042203782153,6.951388234230913,120.71312744836948,118.99003508568475
gene518,21.297917491022055,72.92422008145884,151.9714527892304,18.66825911160987,46.16359165652321,193.91553702000974,50.83458377326554,142.72346217569122,37.442538032405224,72.57945654618696,16.137697729351743,6.581928509467009
gene519,149.18581659461762,83.33351827931467,20.66788978688212,153.13291343993623,43.65851818274065,127.19694589129682,20.427135023620888,8.625109234121805,134.30777156525525,91.28548896068608,26.823409329430625,2.4492006673105973
gene520,35.915066525244995,22.50298547187521,188.3109905304213,87.13339415564894,151.86478706748875,73.81185588269142,0.366011502696074,13.651136400858025,5.973097259218549,51.02013914467746,33.29036963065343,137.88135615885668
gene521,92.60378414582996,34.32499997149394,213.33037336615232,84.37663591910253,19.27368381784772,99.81163915541374,122.3716131942943,91.8311847947746,37.31263597654414,140.52394252207492,52.59715842808801,91.64258137060298
gene522,59.411401707367794,52.372098463727156,14.926245450305842,3.245593739464893,11.970512708983849,93.33711981945373,44.16632145085729,21.995708899018876,62.14454341717932,79.40725760584657,11.23212670169003,39.95929848992143
gene523,74.53653184848716,91.02104529936821,96.78315793002457,11.52280527720219,104.66622596844073,96.16608703683576,87.9186578776213,64.18902518251313,134.2179243787213,54.213479926647615,100.21084719232243,15.973205855251752
gene524,63.13614354537221,15.828620533075178,173.93164454376202,46.594052465732574,65.32321978365157,65.85374301509772,191.16203625232836,8.06924545172289,56.54927971341185,51.68948686956934,74.93064963000639,36.732329355189655
gene525,52.183967428873544,128.62832973472948,43.4157631430127,15.611622184327043,24.50303584333354,6.930648890394124,109.54058806939082,106.4368748985464,13.04191261143141,79.4131107193999,47.778642780987354,69.68628349506415
gene526,120.38775186289354,28.13384161052693,128.60281368944368,1.6036252749560307,84.48585803460676,179.9504185634161,122.32254295823621,2.2934180850863495,181.66458526403022,8.097101826024595,74.21146629574793,117.33806290058479
gene527,87.09461102409244,13.134318052465701,29.706343455782164,139.65537268497218,131.8774380075726,92.94512681663724,2.208939110994598,129.65409617397904,12.382704865869732,144.2254002344969,52.991928377451515,161.86611064012914
gene528,235.45403295345974,14.177398072570965,115.00880436729486,27.771861953176195,11.09212009690161,119.06540381803461,133.338650075849,26.080335426464064,86.56913445625322,118.20619506517207,41.64959787902139,166.96975415150516
gene529,161.30059473678673,438.38058220825087,32.797648381985326,62.467762425334826,96.68545734366354,36.301793846655464,33.104846501467755,187.7184667031923,1.7200706311472322,81.51957684290468,18.782036826287225,41.81406236657488
gene530,64.14682748616599,118.17737177512282,50.06057412908609,49.21947438611566,8.930786660722772,178.50639473744047,115.7736732132562,31.753471242084665,73.87052156909836,67.49483460233655,20.129863433711833,66.35280298730876
gene531,38.476946683795454,88.55795953233945,81.58345649599576,81.02077141788683,183.39901545621777,7.679695125836729,160.9005879684548,0.6760561523904769,20.170928723568885,12.030206879130652,31.184755821999353,6.676283355554183
gene532,49.33160056312692,116.09149750796679,48.93320020342365,124.73595889982687,42.980181283698975,142.24546495700255,17.88299825517319,38.89173397115808,26.563888332313557,127.04162810038007,132.4314371013114,54.30836791276177
gene533,113.07358697371225,81.03102515412812,3.2431298714711994,307.2043684159702,28.411210729220976,51.92407686979875,9.3855863430022,66.13981605724743,159.5487868800682,59.847149688076584,69.0069054206376,51.512207667514645
gene534,100.87180108863511,15.231936980136185,112.50987844820435,15.021228191265193,149.8163293439193,259.64195651389446,1.392941219291035,147.04563572953754,60.77334436655249,56.309413671386366,92.09420665930978,68.33000127549015
gene535,19.186129724042996,46.89819612079202,11.1829864488371,29.438938711597274,27.93958758089996,216.6227510341143,136.01772314744252,45.90130721890517,47.1237745974598,20.132960109660175,104.92167229083616,33.948144529702155
gene536,127.0450938341427,25.50342479113968,80.72738287794388,45.154179700358995,69.42918917447963,153.55275058718394,88.24390748896647,51.037731822812674,36.319839738297915,155.1636081892629,81.29362526837451,79.62168985373057
gene537,92.4913390662369,115.84303908427228,4.481494107001034,82.7047563812714,123.87468792388478,123.00397275007788,15.465090249588906,291.5357191184359,29.934893660708507,37.97339131629173,40.4684549809201,74.55334939346223
gene538,89.29730477258376,28.88464799717135,261.794566220087,52.17437814402947,51.10781871723981,39.32850125937386,12.16547534555065,37.82553007594749,63.240357059520655,47.894247610075865,10.884482757301633,142.47314910659722
gene539,37.539595837315964,210.55482833710965,17.826486924854695,60.64790176375872,138.18474140612977,178.08986033829186,106.46197645018293,156.99842925824063,157.327402053345,22.52818239761115,34.08894389669272,201.9198235032357
gene540,172.9199836838607,134.32153183876915,179.00305489940592,50.938256542960545,55.59842285930564,18.739190880773176,113.8755821157105,83.1536935476176,119.2067548378568,24.108910580289216,88.47698165090898,50.79979796119538
gene541,83.70501679500615,20.7805917714409,169.9054549325845,11.241779254231005,76.96172430320692,9.018368001384543,203.32738554226313,33.698246797492786,166.42505563745615,68.71334316851386,68.68916600427994,49.01686853592942
gene542,44.75393927667945,66.32797953191633,218.55313282917842,78.9335432974736,26.23180790805276,18.047875071043745,62.28231337511969,7.523282579803442,56.43723419055504,50.51285384357562,7.706541830619649,11.907693466388467
gene543,48.19741302619673,157.27358041213847,30.930667073266992,129.6472485552776,33.20069244400649,45.2452401016296,70.7246057126489,19.228179061421802,72.9480251590812,108.39106143475006,48.46762590579756,29.875113350867434
gene544,25.14567899484256,31.66535991361678,65.6986554900802,23.42246884910795,18.432591466487526,90.50319456462307,88.82014769365874,152.2045444418908,51.22673009089327,176.4513525730023,48.933986105513696,163.8327529262165
gene545,14.380211523622096,145.89139269554664,132.0185385292734,24.051178473538528,9.62452514933431,22.555607583241706,58.860094886330515,50.983994761574515,58.884891137227044,16.408077631101065,66.31484090343349,27.744275090845523
gene546,342.34260518313704,82.89901949695783,207.55700614345164,57.47318952957602,244.60038756226857,147.3454573640268,25.436906759739536,75.71622154726496,46.96474877034024,111.82342263567924,196.57118586515656,0.651901770189747
gene547,4.7313830830165875,72.30736899258409,123.93998790234251,182.54892728557766,223.17536278009507,70.48300830056068,83.6655323415373,25.395135834842563,86.6648350201417,92.12427152831715,56.47272086140519,143.16655165282134
gene548,8.98528707153555,46.66086221937277,40.42123565227112,115.19068877794312,80.05290496318112,90.93571489751872,71.9198626715191,69.28177139550638,16.218476056467278,16.830984809497277,34.52076839736177,30.853400272049686
gene549,61.69792009523266,20.268100685733415,23.05070887816255,45.53623542457959,63.85715672906728,69.68640667377505,191.8208876399563,13.987779507133787,94.91626728688655,73.47574732923137,43.87879563851752,207.62680330014277
gene550,119.25038081071276,76.89314235435404,59.16491380027977,18.75315987309831,0.6094444821436055,67.39011293502068,74.88241419875195,180.01625063815615,133.14181721747667,82.22453808848296,96.33500627155779,197.23139905924327
gene551,41.733891119970984,41.8181041134247,65.52425006905054,74.27266681206967,77.67181933413212,87.99845953749441,94.39887792599889,113.53750207565719,159.35798496698328,42.13359990160146,114.12179145139234,116.28427118371243
gene552,59.25668641757337,93.7437769940238,51.67429427177224,94.01544795307858,39.89726433011399,78.35497896498381,13.54514375017385,214.69184110875696,131.2431024962584,124.83336250639698,83.95835851780248,9.485339114946658
gene553,26.687349931258662,72.70400550683853,82.79216226914403,117.43952582067263,32.55042379401498,24.8738581499399,63.48212922613913,95.61751647184828,5.424596127709476,175.28277072070017,13.336878187568441,14.936399187277164
gene554,140.04724856861355,112.09389074494818,70.082136001922,29.21790840276865,62.70778583402529,52.81464987896095,54.85482625149734,46.681047884164165,205.15321530367876,37.093722476086086,43.409083896234684,185.26348894097785
gene555,155.04442008132605,145.52619681333866,123.96431216017349,37.64132496547239,81.90014056629906,145.58738756146735,28.893778130745623,111.90240160523798,56.47076852462322,42.49907307405081,51.205214925593864,69.75821244622752
gene556,58.66566327767103,83.96821380217293,53.26365932716433,4.9155068122546055,89.26816766118554,27.656341284849912,14.942062032187506,183.3357935594257,121.34449799178671,46.01294466158382,82.49101021295033,30.044327354984656
gene557,89.07720741526849,24.081443015459012,168.41583350261786,146.31873337496538,118.30126355217969,58.21024048396984,159.23944541421253,79.8240165590461,155.03937148705995,77.51280908536152,188.18014443958666,32.894222992676795
gene558,121.03192558970022,9.61914695599785,59.30058475257215,189.81337299007242,48.18216069693834,95.24456242220035,77.74818140537228,19.20207650649258,127.10745332700704,79.2865728955432,137.19322792929677,199.52830343032946
gene559,147.55320339396508,41.87046500804972,93.36866541617177,284.29913287827367,146.48096459406966,31.622435483833016,48.75445311764778,45.572668064121416,218.9921929716466,4.400725930728676,55.31489919743278,29.396088512311902
gene560,11.545548164784845,27.843456404614358,110.46307981104539,99.34337215250983,134.21724167458956,112.06902744688712,53.84446999680927,137.68152087168914,236.04050066904918,75.7741012137636,95.00627909776763,9.89187321428863
gene561,90.49198168162837,41.45408850373199,154.6191519142503,120.70277579191557,97.8661932115469,65.23395826051154,91.81438206057237,119.41405848542625,40.960564646318865,34.761168143295,54.23411698248412,82.79695949943955
gene562,8.93419047280452,125.49722594666977,12.997847266975871,193.7193626275902,138.3475476612118,67.59552881948159,48.961722341046965,0.6658691360262932,69.37682915493558,65.28225823258606,168.66932697009352,44.21017211170512
gene563,88.22302579339602,45.47949060078796,15.575441448769572,27.876046670993297,101.71312718661522,136.7220070682299,29.187323456137694,61.80439431760938,74.78784349259053,37.37662207401262,213.0760546802719,50.92630424135427
gene564,73.38367252919305,2.6734990341923925,62.970768848610845,3.1049055934067615,30.9126310961421,30.131861610389386,0.46982092624986826,100.79391920420069,144.51423566219682,95.70515965211683,9.110690814575477,18.926890476159137
gene565,203.011253753187,86.3237168605794,129.49498543033116,24.205474425268157,112.12279830510539,29.870922724664727,100.8098663763891,10.087122251321597,117.35863416827374,143.55286303453357,113.24517941208934,70.30471028943415
gene566,226.551606883466,56.20056857372906,26.820832047267512,94.70253951296908,64.45152711319487,126.8262467989981,2.891000776385839,39.22057794853175,125.40914107973566,45.8836586076906,20.437350114274093,16.417943703430137
gene567,33.56749731236365,166.87294831041427,58.17573338139107,87.16188206315478,91.63282435897972,74.21151819155403,65.54778704610167,241.4119242188873,120.05020576041996,105.60905439765722,137.31380425451297,205.30566091386487
gene568,206.1894794497312,127.4536040301061,98.31309681662177,61.04335076902918,215.87536789228955,13.482499676041684,24.772221770453296,111.5983603607427,36.75211792578783,41.61417607164794,1.3263844385874213,148.52942927866138
gene569,39.89591881558764,25.34838458544139,64.68234854403096,11.552707239341006,77.9300079553872,239.3452082886497,247.15176166669167,55.10844591480273,58.66348105957869,46.21030785593555,68.72653574577461,87.76873920306359
gene570,21.844640982973125,78.2054204776068,33.264787849705925,46.402431656597436,94.984428562056,115.48354905432558,23.874615652777113,33.75827203925569,148.78768246029043,180.6866953533355,38.00590995959157,9.85292029822561
gene571,8.372637942295821,72.91495554823445,46.049020323593034,41.722408694188005,65.0812563818641,53.60556295691941,108.05075259773658,43.91633196316831,16.9639972073048,171.81650983217364,118.35708768347789,178.27701449906738
gene572,118.83267707006058,89.95871421114146,147.27182109422114,45.85382414169512,62.274217901718046,0.2715295686581301,39.440406596366444,157.73512209832015,85.48023186393787,183.28765878549441,113.14982000437436,18.17164203714183
gene573,124.0454765325745,99.1392442705721,39.37515348638562,21.02420466180778,66.74034799157444,3.385272443594689,120.40999075586569,62.9304901954151,80.88158573179196,97.99004407274346,38.755482639846086,186.0620023013604
gene574,163.12397090326562,46.20567170865686,137.65513207955263,42.193776135228624,54.61300074340899,44.862564488814996,61.67892898948411,212.68808071557928,99.43058278215511,99.17574124437985,87.43677088073703,115.6387786331023
gene575,130.08619862545362,74.94859898471086,40.87638357779569,110.47019067696353,119.00746547875552,75.24536833575259,8.198467216587362,185.1678590145089,126.6238128034814,51.63856204054724,68.421878982989,199.4545638716718
gene576,145.56290968443378,72.40325780377297,2.0315079654122727,76.82781252333452,35.54744827779409,28.65074217031422,6.433732180611453,35.774517395270195,163.23784841475867,190.6587899279772,157.4365073291079,222.34050487692505
gene577,142.21419688463428,40.66851019468142,4.535090747635947,51.938180642676855,40.6968732811078,29.5974387772117,49.89516577300278,180.94276050374214,146.40241913676726,38.041727927598686,41.89576549504962,127.86746235704072
gene578,25.977691001592774,56.022121623627406,149.31032093745398,137.0601732219582,33.92660025398849,56.5724982703133,210.6133191315856,11.931442099179131,27.487873539081114,78.19605298159101,59.80147235770807,10.304181414727834
gene579,44.76164119669897,192.3850807878569,13.14726549538165,35.26494869017054,28.410843628394616,56.59818057801823,171.47702835707,204.62048677946808,71.67035409631548,50.198590112907695,54.26219993493784,211.13203486045492
gene580,50.48345803756209,51.89293970930986,63.55303197461869,0.8679819001487853,58.560363463627695,36.29265165045567,74.23344055875059,68.22433935747306,92.96256423598726,22.984682301444842,33.3200308147699,48.26293176408487
gene581,28.43342613945616,29.27013733476907,37.83876966631299,27.677703670806082,101.65179255695777,122.7481680360232,42.040006433504935,68.09057862495436,147.03944654172005,5.7692824489943915,51.45520990887987,177.34047011032615
gene582,51.978342625247755,77.72342931373353,174.73502930397163,67.1148724014946,0.7394055339383191,269.14648072246194,6.741228925009778,66.98557514093416,136.8221891841392,25.79041250069952,101.64914134877014,88.59504663813935
gene583,31.895207732272418,12.519467730444891,28.56484982388643,22.65290194292857,75.01794168799849,158.05955013003313,82.27173544847354,47.14281009760692,33.392344132895104,1.8381567145577922,48.35623004468461,35.89414466491033
gene584,215.84152093294784,176.3745101796,151.76880602224972,37.30535348077556,134.40133330733954,85.5349954586376,8.198598894212683,25.02130047501247,84.69062933707488,32.464654358713574,139.20650376424314,165.67386640828582
gene585,33.36044012742522,114.39409763336748,10.568250294811559,31.238970418869656,56.621034516404,8.319370638693115,103.6289281939298,4.928037580607879,12.948410693442286,20.311398430829115,65.93712397138907,64.22788025685806
gene586,4.310523789315434,191.05150322345315,41.154592578576384,125.84729671843291,157.1024079055171,51.33095285780481,99.06522547072618,12.4017031992402,11.865240031558146,27.06829732636808,118.91560381223061,47.47657096256522
gene587,60.76916049883011,8.347983591814721,26.994525493211846,60.17232353806011,140.48493593315288,167.84878462447796,119.7349780413941,21.114921081943645,59.44499835645639,15.755303757958613,60.24945054482041,43.71406001120837
gene588,36.22076143831656,35.183128009407746,10.572802036076622,223.642137879956,23.7695306438858,16.17445945359233,47.694310479763026,71.85992057602884,26.376473122922395,112.65329251885534,71.63960731729443,94.14230994931806
gene589,54.30434844956665,212.3946036844406,126.60548601888604,138.36298441737722,116.06066225760306,59.71500261205783,26.077434242022512,48.905850687081355,13.918996074276532,50.78169887640978,57.17751417200976,105.76591455835529
gene590,62.932793786328325,207.1991678680465,106.96047131437854,278.1803695208992,25.55226530827482,86.58863942148749,61.81393225475396,218.959063552499,15.066734534018666,86.40283360627173,118.01396200449847,84.78410989250554
gene591,72.52917065077686,6.660019612945186,6.29497708107098,99.14909271795575,3.8041536442248822,49.677859367304265,83.81442531388724,104.56188025135687,136.40931838830846,140.59215683682672,23.9266775748664,165.80638461285278
gene592,35.340816330907884,116.62243115458166,113.316255262276,153.22556024556874,63.38962141695041,89.19244026658247,11.8757224690688,268.18633687724804,112.10986037881115,91.34814953628127,32.58665923675952,12.532071152073318
gene593,56.99085024659441,222.63507880460813,79.34670680311862,19.207749569043454,13.725469558302528,104.59914587607406,80.52028708681614,59.11890175113582,132.3415436773804,62.80033778079004,127.58157443340268,79.76707242934535
gene594,73.81918703273887,170.4968597265209,31.736320524799517,167.09083258191114,34.028271397757734,247.08867533937328,85.6559546370917,103.46249859626325,32.83714655405275,149.99700296022843,52.16830511949673,37.8189540114647
gene595,17.804049911104546,157.8268973532157,87.66083458660069,20.90748820896069,54.2563667649379,109.91605509769056,48.26318273026359,25.729567241419016,14.636885577261943,100.23021355431815,100.67313110992745,63.105413093517186
gene596,108.18893129896325,78.44615768177286,84.18528620614977,148.365108794323,16.20540332803106,26.36859119723522,18.812133448832558,77.44436814248992,83.90655726574819,26.53819760782839,178.2862133163061,37.13674476039318
gene597,236.82809270139998,105.29630348891588,3.1455994024431053,5.654337584405238,179.37815225915884,141.81981956367935,12.008805653172198,110.41778270222937,65.12116867694408,39.18661320671308,72.86570427795111,90.24347808801333
gene598,103.41427775597187,0.5582869525244321,46.99576331256407,35.71616287885802,112.8707569551908,69.57682859075997,65.67312970146095,89.56447081563563,15.518650441939775,44.8171472465191,12.341612295086726,36.8315640733194
gene599,210.53675625770762,66.6552385653849,128.90553952346067,128.1004642484798,25.231042718515784,11.391861689284463,68.75327455107436,34.80046656690175,134.37768005232823,131.13096476437477,65.42375063888505,54.75310995970626
gene600,172.35732264427853,50.461177803161796,42.996655190856444,109.57071401221164,95.8442140935307,30.67873701530854,84.8836823363252,6.593906230671104,81.07038625524717,33.01335714545669,5.74991596511405,119.03737677574706
gene601,105.48733563612114,122.45822720749102,127.52539322445261,67.69089312340745,19.97907887992387,10.136221355406809,108.92362043877075,120.46157823120095,27.683676776879278,115.55029895060476,3.202386572903506,62.353901495299155
gene602,59.10625178648354,79.5557663008688,70.20322912773123,104.20871808666392,97.55432596778067,14.349128060444235,92.5721563247311,75.58464131625564,165.43085215267547,146.50937243780427,59.66098441097378,18.066776678204388
gene603,308.228039583862,129.68204495190653,66.19766115236332,48.47098365188078,119.67637362890767,23.692203365697445,220.84747544979143,75.71546930341098,14.983725227312771,123.29284068419464,74.63960832314513,1.678791832068783
gene604,29.491242966077813,30.658979866821802,112.94114330249221,125.25155474906262,180.83776453216592,84.12895903748255,310.05297373739796,57.401995900135375,26.92168030936324,136.3024476667013,43.79134884663849,120.94287754095025
gene605,139.0654555410798,81.4198535237751,237.4369133420806,91.86036986883516,135.00335708046288,30.00424375421734,77.49330673684173,23.22263029626212,147.90566984704623,68.28768446831106,126.21477117226874,113.71411622257305
gene606,160.00869654251034,115.62850531668667,28.350342086168677,236.52823980160727,185.1638776335736,14.332634100647226,65.13806551241966,131.97564096771845,152.30130422668887,6.907048658687996,17.86739011877199,69.1831949978342
gene607,54.94404842406636,166.82098603214777,96.22494086216979,27.476854052966672,109.75466375052305,95.59461710269807,77.07271988028249,107.04710867804441,70.9432027968406,61.004538053737214,207.72104835965254,46.42769627602107
gene608,162.28315786936386,13.3556145564417,57.34246130196959,65.41850386838092,111.1831098568201,107.80856641727704,12.560599361745126,109.61360322182232,107.9044255737823,111.60648348057951,113.15709907248177,54.78373470604227
gene609,154.97334789238846,135.71241270971922,26.457104016598276,114.75131382183739,105.70732034133286,39.61576560979897,164.05890976234966,27.122644516085614,107.08022343486559,7.165382681963138,59.6587629828197,36.275424678592245
gene610,132.36280302155606,199.5971818934952,60.174691263042256,22.960590030243637,81.41856666289613,107.99877637385814,180.34403223476102,183.77201582556356,65.05542164444745,165.91955578199241,60.88919167903776,23.276298839194027
gene611,121.6813588991735,10.02996434008824,65.4275004968487,178.55982487644346,18.241169106895246,60.08343967035542,45.678595216180476,219.9131093229757,213.83392010520325,10.392717338206696,89.83444868125477,2.4617572814066793
gene612,202.22221216045332,17.27853953822922,9.46356253988079,144.90544982445496,9.108096153409479,236.3337180145013,28.14412709330124,39.75283879613305,196.31400481043315,29.737817525521425,49.754260056534115,127.5864518033617
gene613,19.11654404931106,158.0285138904274,36.48561163890904,109.80308763401587,23.214731102008937,126.32147714566852,154.33768593354276,39.3614269295534,0.2899865174599619,61.728226131401144,147.19468261305965,245.20634711573658
gene614,72.17374805605611,5.329754014978396,307.57384496512407,1.1475048692417014,72.76063920041582,96.51152381594832,45.46484587194338,74.36829975585111,196.49575547631554,92.65658204172162,80.44434138192186,167.47790137366022
gene615,17.734919469307865,55.073244291790225,10.778630219637403,61.642972503143966,125.34874662830167,28.978290137500373,91.49597721429316,122.16593501171494,5.518541164549962,81.0212117998949,43.71237788132614,246.80825320315557
gene616,169.46582955161423,136.20153643436953,131.49703170747426,104.8249294933866,42.35906083053995,39.182025090631036,139.25820976250648,9.086707963856412,80.37330023927309,10.104649390797617,40.39250296655281,20.24927102817939
gene617,54.47492918518769,127.0456636713474,54.246043038045634,194.17642438155477,49.257475274099356,71.82230440473691,21.487744672432104,225.40565136177145,106.01217334154707,179.1551988262231,78.63431467852449,184.40100093631747
gene618,58.9016293624965,125.370053842911,183.29140495564744,17.4366583346093,48.70646411462339,113.40734748147716,213.7865220711797,26.99033940860087,28.105628782255764,16.002519812754926,12.82304308901256,301.93966485670796
gene619,79.79900743380604,38.55662009227444,22.079123601864463,37.33299687944495,146.7495400785281,69.63667669497376,65.80618217625106,22.122857271973444,103.83273100524568,31.67302461220792,89.79669384645386,39.46667812153052
gene620,171.3987899946473,233.03416140879523,87.64239714674231,182.82756857941115,10.23202764525655,139.90505310424547,41.19300424634154,88.34506711253748,57.6997401914219,34.06135171684391,117.19115121470254,67.03996811605553
gene621,124.86647104685784,6.28791430913489,91.56756888291457,152.3112632139438,171.1862845987068,2.6750897500310957,0.4130908123279616,61.48666328931394,131.8846053274838,91.28771214556787,25.52105073853197,33.400923865820246
gene622,107.97764566809053,61.31330328445824,47.54552665929152,27.93911017363868,46.622509274650106,141.05079648943936,44.78977393702271,186.2838388157432,19.81656262829486,106.48038728384286,62.0373109166046,204.0554708293013
gene623,59.98429286533705,118.41803555397374,87.46622214853514,44.62549131806494,10.668109776294234,72.63211148332942,39.01246716214064,269.69292126349427,122.10892209181891,107.20103888835524,52.76621323085754,77.84022917645986
gene624,190.8600770055378,102.90654749916166,101.66702848052094,67.15505562940527,74.78304028475618,16.0224582387891,5.2574179274594695,58.15422379253354,49.10550307171882,101.28447859011706,2.3994167386685312,13.399295887605186
gene625,32.00309418016456,32.53263671680964,57.16711814828631,124.70574233541507,16.00978962489456,51.293841304466895,146.90365961579062,72.37356971019967,12.092534015808077,65.97853867613502,88.57583438162148,44.22799367865693
gene626,74.93064412125811,83.63596838784595,201.75773710508005,11.91999695070275,32.38345854727562,137.95323208556485,5.4333425852211725,82.94089062107433,1.6040250638608013,38.08981898747539,10.405719881433003,78.92012573623688
gene627,24.135718736101257,11.400758728956827,28.20538015868741,78.4890596649115,24.33926713325075,110.36206927811745,129.3122829570284,8.054548909151597,102.40217030738535,199.60778509087643,26.090974580465787,170.66952187009102
gene628,7.352290153568942,57.08877588985889,82.57506917558683,25.859364452092414,24.359468253138207,74.64009829644213,4.449531342282436,37.05134890412123,66.37937839085816,64.76544866778355,35.627201380160614,118.17419151434973
gene629,28.7029664345705,80.40603488914681,173.8575669271554,196.68956111134185,65.91397934411762,97.02262654617753,43.1415811435194,48.15241696653028,6.659931289220429,52.97616736194255,39.49815806978196,152.1803755564644
gene630,15.374493269573138,33.79236719615978,60.72797939293309,215.47506704206634,69.09703250060619,32.85874861892508,128.24034056136296,5.227765245068176,194.2801515049826,23.108694531436594,313.7575463539802,34.5742846485653
gene631,19.98417044067346,41.875146636157154,180.99316476092255,46.22581577081332,20.812037618422202,134.35898862431222,103.02820546673163,24.576575745918568,68.40946628506505,142.99130386949702,79.02741758677503,143.76759729970993
gene632,28.787720480835276,35.219867426918434,44.50563520948395,79.69378871618811,50.69740524668542,47.903453476964664,16.884698034101795,113.22860568148488,39.35793312468539,39.54623117884136,28.89681234039433,89.12368704168571
gene633,49.804031848534656,9.807912294334196,60.48185993456053,162.7536440659531,90.31979671229973,17.80538132952811,69.14310213591733,4.590777042516826,34.366918834644125,76.17854266070995,35.76846955241604,88.71252297199628
gene634,65.59469302740735,69.52200141109357,67.6884070677527,6.732765820784348,44.953003548647814,42.65958701633894,74.79515756304235,52.78190216671699,28.640741994432624,8.520942557783338,61.56308580070633,185.60252888814824
gene635,88.58567015742787,85.97280724391635,150.36824102136606,102.54595128495312,15.811546609142779,74.90164571660566,204.1151662262256,36.924370358730144,82.37447397008602,5.342634605340601,52.29559567648708,118.57435912648235
